header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Manis Krijgsmanhof 76,5233 BT Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88047824-manis-krijgsmanhof-76/?navigateSource=resultlist,20220129_005248,"€ 345,000 kosten koper","€ 3,520    The asking price per m² (€ 345,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,2008,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area98 m²Exterior space attached to the building6 m²External storage space14 m²,98 m²,6 m²,14 m²,320 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,Ground floor,"Air conditioning, optical fibre, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A        What does this mean?,Floor insulation and completely insulated,CH boiler,CH boiler,In ownership,Alongside a quiet road and in center,Balcony present,Built-in,Electricity,Built-in,1 car,"Roof insulation, eco-building and floor insulation",Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
