header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Location.1,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Perenstraat 2,2564 SE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42447364-perenstraat-2/?navigateSource=resultlist,20220131_213117,"€ 525,000 kosten koper","€ 4,412    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 136.14 per month,Ground-floor apartment (apartment),Resale property,1932,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area119 m²Other space inside the building23 m²,119 m²,23 m²,553 m³,5 rooms (3 bedrooms),1 separate toilet,1 story,Ground floor,Mechanical ventilation and passive ventilation system,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas/wand combiketel ( combination boiler from 2019, in ownership)",Municipal long-term lease,In residential district and unobstructed surrounding view,Location,"32 m² (8,55 meter deep and 3,75 meter broad)",Located at the southwest,Attached brick garage,1 car,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 136.14 per month),Yes,Yes,Yes,no
