header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Vaalsbroek 38,6002 VH Weert        ,https://www.funda.nl/en/koop/weert/huis-42543440-vaalsbroek-38/?navigateSource=resultlist,20220129_103133,"€ 279,000 kosten koper","€ 2,180    The asking price per m² (€ 279,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1978,Living area128 m²Exterior space attached to the building1 m²External storage space14 m²,128 m²,1 m²,14 m²,174 m²,442 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Skylight, optical fibre, rolldown shutters and TV via cable",B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,Nefit Ecomline HR (2007),174 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"92 m² (17,5 meter deep and 5,8 meter broad)",Located at the northeast accessible via the rear,Detached brick storage,Public parking,no
