header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan ten Brinkstraat 225,2522 HZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88047861-jan-ten-brinkstraat-225/?navigateSource=resultlist,20220131_214509,"€ 205,000 kosten koper","€ 3,060    The asking price per m² (€ 205,000) is calculated by dividing the asking price of the home by the living area (67 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 60.00 per month,Residential property with shared street entrance (apartment),Resale property,1933,Renovation project,Living area67 m²Exterior space attached to the building6 m²,67 m²,6 m²,219 m³,4 rooms (3 bedrooms),1 bathroom,Shower,3 stories,2nd floor,Passive ventilation system,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",Full ownership,In residential district,Balcony present,Public parking,Yes,No,Yes (€ 60.00 per month),No,No,Yes,no
