header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Appartement XXL (Bouwnr. 187),3527 KW Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42568034-appartement-xxl-bouwnr-187/?navigateSource=resultlist,20220131_162411,"€ 692,500 vrij op naam","€ 5,630    The asking price per m² (€ 692,500) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2021,Politiekeurmerk and SWK garantiecertificaat,Living area123 m²Exterior space attached to the building13 m²,123 m²,13 m²,365 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,"Balanced ventilation system, optical fibre, elevator, mechanical ventilation and solar panels",A        What does this mean?,Completely insulated,District heating and complete floor heating,District heating,Balcony present,Built-in,Underground parking,Parking garage,no
