header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Slekkerstraat 7,6102 VH Echt        ,https://www.funda.nl/en/koop/echt/huis-88823437-slekkerstraat-7/?navigateSource=resultlist,20220128_091724,"€ 460,000 kosten koper","€ 2,930    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 460,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1932,Gable roof covered with roof tiles,Living area157 m²Other space inside the building254 m²External storage space94 m²,157 m²,254 m²,94 m²,"5,130 m²","1,380 m³",5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,Rolldown shutters and TV via cable,G        What does this mean?,Mostly double glazed,CH boiler,Gas water heater,"Nefit Excellent (gas-fired from 2008, in ownership)",5.130 m²,Full ownership,Surrounded by garden,Built-in,Electricity and running water,Built-in,1 car,Electricity,Parking on private property,no
