header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Kouwerplantsoen 3,3571 LS Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42675682-kouwerplantsoen-3/?navigateSource=resultlist,20220131_160324,"€ 675,000 kosten koper","€ 5,192    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1962,Living area130 m²External storage space12 m²,130 m²,12 m²,150 m²,430 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",150 m²,Full ownership,In residential district,Back garden and front garden,"38 m² (7,04 meter deep and 5,45 meter broad)",Located at the northwest,Detached brick storage,"Paid parking, public parking and resident's parking permits",no
