header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rosa Spierlaan 134,1187 PG Amstelveen        ,https://www.funda.nl/en/koop/amstelveen/appartement-42410799-rosa-spierlaan-134/?navigateSource=resultlist,20220129_095422,"€ 319,000 kosten koper","€ 4,557    The asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Sold under reservation,Available immediately,€ 173.00 per month,Apartment with shared street entrance (apartment),Resale property,1991,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building5 m²External storage space4 m²,70 m²,5 m²,4 m²,200 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,D            1.71What does this mean?,"Roof insulation, insulated walls and floor insulation",CH boiler,Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 173.00 per month),Yes,Yes,Yes,no
