header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Weth van Berkelstraat 26,5324 CW Ammerzoden        ,https://www.funda.nl/en/koop/ammerzoden/huis-42680594-weth-van-berkelstraat-26/?navigateSource=resultlist,20220129_055803,"€ 362,500 kosten koper","€ 3,072    The asking price per m² (€ 362,500) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1970,Gable roof covered with roof tiles,Living area118 m²Other space inside the building18 m²Exterior space attached to the building31 m²External storage space7 m²,118 m²,18 m²,31 m²,7 m²,220 m²,383 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Skylight, optical fibre and rolldown shutters",D        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit Ecomine HR (gas-fired combination boiler from 1997, in ownership)",220 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,72 m² (8 meter deep and 9 meter broad),Located at the west,Detached wooden storage,Attached brick garage,1 car,Electricity and heating,Roof insulation,Parking on private property and public parking,no
