header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lijnbaansgracht 56 G,1015 GS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88980207-lijnbaansgracht-56-g/?navigateSource=resultlist,20220127_232458,"€ 2,950,000 kosten koper","€ 5,504    The asking price per m² (€ 2,950,000) is calculated by dividing the asking price of the home by the living area (536 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 665.00 per month,Penthouse,Resale property,1898,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Flat roof covered with asphalt roofing,Bouwkundige keuring,Living area536 m²,536 m²,"1,963 m³",7 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,2 baths and 2 toilets,3 stories,4th floor,"Skylight, passive ventilation system and TV via cable",Not required,"Roof insulation, partly double glazed and insulated walls",Full ownership,"Alongside a quiet road, alongside water and in center",Roof terrace present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 665.00 per month),Yes,Yes,Yes,no
