header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Type apartment,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
St. Annastraat 27 001,4524 JB Sluis        ,https://www.funda.nl/en/koop/sluis/appartement-88978524-st-annastraat-27-001/?navigateSource=resultlist,20220129_053402,"€ 379,000 vrij op naam","€ 3,680    The asking price per m² (€ 379,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Ground-floor apartment (apartment),103 m² residential surface area,3 rooms (2 bedrooms),402 m³,Not available,Resale property,2021,no
