header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Herengracht 9 b,2511 EG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42695863-herengracht-9-b/?navigateSource=resultlist,20220130_123159,"€ 1,700,000 kosten koper","€ 11,111    The asking price per m² (€ 1,700,000) is calculated by dividing the asking price of the home by the living area (153 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,€ 215.78 per month,Upstairs apartment (apartment),Resale property,1916,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Flat roof covered with asphalt roofing,Living area153 m²Exterior space attached to the building6 m²External storage space15 m²,153 m²,6 m²,15 m²,672 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,1 story,3rd floor,"Smart home, elevator, mechanical ventilation, TV via cable and solar panels",A+        What does this mean?,"Roof insulation, triple glazed and insulated walls",Complete floor heating and heat pump,Electrical boiler,Full ownership,In center and unobstructed surrounding view,Balcony present,Storage box,Electricity,Resident's parking permits,No,Yes,Yes (€ 215.78 per month),No,Yes,Yes,no
