header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Maïsberg 17,4708 NR Roosendaal        ,https://www.funda.nl/en/koop/roosendaal/huis-88876014-maisberg-17/?navigateSource=resultlist,20220128_090711,"€ 389,000 kosten koper","€ 3,087    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Available,Available in consultation,"Single-family home, row house",Resale property,2002,Flat roof covered with asphalt roofing,Living area126 m²Other space inside the building8 m²Exterior space attached to the building18 m²,126 m²,8 m²,18 m²,251 m²,507 m³,3 rooms (2 bedrooms),2 separate toilets,2 stories,"Outdoor awning, skylight, optical fibre and mechanical ventilation",A        What does this mean?,Completely insulated,CH boiler and heat recovery unit,CH boiler,"Remeha (gas-fired from 2015, in ownership)",251 m²,Full ownership,"On the edge of a forest, alongside a quiet road, sheltered location and in residential district","Back garden, patio/atrium and front garden",45 m² (5 meter deep and 9 meter broad),Located at the southeast,Built-in,Electricity,"Parking on gated property, parking on private property and public parking",no
