header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Twee-onder-een-kap (Bouwnr. 6),5172 GG Kaatsheuvel        ,https://www.funda.nl/en/koop/kaatsheuvel/huis-42468099-twee-onder-een-kap-bouwnr-6/?navigateSource=resultlist,20220127_220310,"€ 487,500 vrij op naam","€ 3,250    The asking price per m² (€ 487,500) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, double house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area150 m²Other space inside the building17 m²,150 m²,17 m²,227 m²,675 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,A        What does this mean?,Completely insulated,"Geothermal heating, partial floor heating, heat recovery unit and heat pump",Geothermal heating and electrical boiler,Alongside a quiet road and in residential district,Back garden and front garden,100 m² (10 meter deep and 10 meter broad),Located at the south,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
