header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nicolaas Anslijnstraat 121,1068 WT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42548098-nicolaas-anslijnstraat-121/?navigateSource=resultlist,20220130_205850,"€ 315,000 kosten koper","€ 3,889    The asking price per m² (€ 315,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 319 per month,8 weeks,Sold under reservation,Available in consultation,Maisonnette (apartment),Resale property,1962,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area81 m²Exterior space attached to the building5 m²External storage space8 m²,81 m²,5 m²,8 m²,258 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,2 stories,1st floor,"Elevator, sliding door and TV via cable",E        What does this mean?,Double glazing,Communal central heating,Electrical boiler,Municipal long-term lease (end date of long-term lease:  31-07-2037),"€ 99,37 per year with option to purchase",In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
