header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Lichttoren 332,5611 BJ Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-41192423-lichttoren-332/?navigateSource=resultlist,20220201_001614,"€ 650,000 kosten koper","€ 6,132    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 179 per month,6+ months,Available,Available in consultation,Penthouse,Resale property,2007,Flat roof covered with asphalt roofing,Living area106 m²Exterior space attached to the building21 m²External storage space33 m²,106 m²,21 m²,33 m²,366 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,6th floor,Elevator,A        What does this mean?,Completely insulated,"District heating, heat recovery unit and heat pump",District heating,Full ownership,Full ownership,Full ownership,In center,Balcony present,Built-in,Garage and underground parking,1 car,Paid parking,Yes,Yes,Yes,Yes,Yes,Yes,no
