header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
van Diepenbeeckstraat 4,5211 BX Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88030709-van-diepenbeeckstraat-4/?navigateSource=resultlist,20220201_110616,"€ 640,000 kosten koper","€ 4,103    The asking price per m² (€ 640,000) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 158 per month,3 weeks,Available,Available in consultation,€ 158.13 per month,Upstairs apartment (double upstairs apartment),Resale property,1922,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Flat roof covered with asphalt roofing,Living area156 m²Exterior space attached to the building3 m²,156 m²,3 m²,557 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,2nd floor,Passive ventilation system,C        What does this mean?,CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2007, in ownership)",Full ownership,Alongside a quiet road and in center,Balcony present,Built-in,Loft and electricity,Resident's parking permits,Yes,Yes,Yes (€ 158.13 per month),Yes,Yes,Yes,no
