header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Antillenstraat 25 III,1058 GX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41206929-antillenstraat-25-iii/?navigateSource=resultlist,20220130_193022,"€ 550,000 kosten koper","€ 6,790    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 87 per month,6+ months,Sold under reservation,Available in consultation,€ 87.00 per month,Upstairs apartment (apartment),Resale property,1931-1944,Gable roof covered with roof tiles,Living area81 m²Exterior space attached to the building7 m²,81 m²,7 m²,284 m³,5 rooms (3 bedrooms),1 bathroom,Bath and toilet,4 stories,4th floor,Skylight and TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2010, in ownership)",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Resident's parking permits,Yes,Yes,Yes (€ 87.00 per month),Yes,Yes,Yes,no
