header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Boelelaan 299,1082 RD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41284264-de-boelelaan-299/?navigateSource=resultlist,20220131_002514,"€ 350,000 kosten koper","€ 5,147    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,Apartment with shared street entrance (service apartment),Resale property,1960-1970,Disabled access friendly and accessible for seniors,Flat roof,Living area68 m²Exterior space attached to the building5 m²External storage space2 m²,68 m²,5 m²,2 m²,225 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,6 stories,1st floor,"Elevator, mechanical ventilation and TV via cable",E        What does this mean?,Double glazing,Communal central heating,Gas-fired boiler (rental),Municipal long-term lease (end date of long-term lease:  30-06-2036),€ 131 per year,Balcony present,Public parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
