header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mauvestraat 56 II+III,1073 RN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42655855-mauvestraat-56-ii-iii/?navigateSource=resultlist,20220130_184602,"€ 725,000 kosten koper","€ 6,360    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 148 per month,7 weeks,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1923,"Protected townscape or village view (permit needed for alterations), double occupancy possible and with carpets and curtains",Combination roof covered with asphalt roofing and roof tiles,Living area114 m²,114 m²,287 m³,4 rooms (2 bedrooms),2 bathrooms,2 showers and 2 toilets,2 stories,2nd floor,TV via cable,E        What does this mean?,"Partly double glazed, energy efficient window and insulated walls",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 31-07-2057,"Alongside a quiet road, alongside water and in residential district","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
