header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Dassenbos 9,2134 RA Hoofddorp        ,https://www.funda.nl/en/koop/hoofddorp/huis-42682617-dassenbos-9/?navigateSource=resultlist,20220128_015026,"€ 375,000 kosten koper","€ 4,261    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1985,Gable roof covered with roof tiles,Living area88 m²Other space inside the building6 m²,88 m²,6 m²,127 m²,360 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Optical fibre, mechanical ventilation and sliding door",C        What does this mean?,Double glazing and insulated walls,Hot air heating,Gas water heater,127 m²,Full ownership,In residential district,Back garden and front garden,70 m² (14 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Attached wooden storage,Public parking,no
