header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Londensingel 94,2548 VM Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42536276-londensingel-94/?navigateSource=resultlist,20220131_200042,"€ 450,000 kosten koper","€ 3,409    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (132 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2001,Shed roof,Living area132 m²External storage space7 m²,132 m²,7 m²,127 m²,434 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2018, in ownership)",127 m²,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden and front garden,55 m² (11 meter deep and 5 meter broad),Located at the northwest accessible via the rear,Detached wooden storage,Public parking,no
