header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Zwaluwstraat 46,7491 CX Delden        ,https://www.funda.nl/en/koop/delden/huis-42661940-zwaluwstraat-46/?navigateSource=resultlist,20220129_053936,"€ 425,000 kosten koper","€ 3,148    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1968,Hip roof covered with roof tiles,Living area135 m²Exterior space attached to the building4 m²External storage space21 m²,135 m²,4 m²,21 m²,351 m²,495 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Skylight, optical fibre, passive ventilation system, flue and TV via cable",D        What does this mean?,Roof insulation and energy efficient window,CH boiler,Central facility,"Nefit Ecomline (gas-fired combination boiler, in ownership)",351 m²,Full ownership,"Alongside park, alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"132 m² (17 meter deep and 7,75 meter broad)",Located at the east accessible via the rear,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
