header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hector Berliozkade 28,2551 XR Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42431146-hector-berliozkade-28/?navigateSource=resultlist,20220131_220859,"€ 299,000 kosten koper","€ 3,785    The asking price per m² (€ 299,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 146 per month,4 months,Sold under reservation,Available immediately,€ 146.00 per month,Maisonnette (double upstairs apartment),Resale property,1981,Flat roof covered with asphalt roofing,Living area79 m²Exterior space attached to the building10 m²External storage space8 m²,79 m²,10 m²,8 m²,250 m³,4 rooms (2 bedrooms),1 bathroom,Toilet,2 stories,2nd floor,B        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,Combination boiler,Municipal long-term lease,Bought off for eternity,Municipal long-term lease,Bought off for eternity,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Roof terrace present,Built-in,Underground parking and parking place,Double glazing,"Parking on gated property, parking on private property and parking garage",Yes,Yes,Yes (€ 146.00 per month),Yes,Yes,Yes,no
