header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Schuttebeemd 72,6004 GV Weert        ,https://www.funda.nl/en/koop/weert/huis-42531311-schuttebeemd-72/?navigateSource=resultlist,20220130_122025,"€ 335,000 kosten koper","€ 2,597    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1975,Gable roof covered with roof tiles,Living area129 m²Other space inside the building31 m²Exterior space attached to the building13 m²,129 m²,31 m²,13 m²,273 m²,605 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Optical fibre, rolldown shutters and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired, in ownership)",273 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"77 m² (8 meter deep and 9,6 meter broad)",Located at the south,Built-in,1 car,Electricity,Parking on private property and public parking,no
