header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Type of parking facilities,error
St. Annastraat 23 A,1211 HN Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42570232-st-annastraat-23-a/?navigateSource=resultlist,20220129_095056,"€ 375,000 kosten koper","€ 5,208    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1927,Mansard roof covered with roof tiles,Living area72 m²Other space inside the building21 m²External storage space2 m²,72 m²,21 m²,2 m²,121 m²,311 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a basement,Flue,B        What does this mean?,Insulated walls and floor insulation,"CH boiler, wall heating and fireplace",CH boiler,"Remeha (gas-fired combination boiler from 2014, in ownership)",121 m²,Full ownership,In center,"Back garden, front garden and side garden",48 m² (4 meter deep and 12 meter broad),Located at the southeast,Detached wooden storage,Paid parking and public parking,no
