header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Croesestraat 125,3522 AD Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677961-croesestraat-125/?navigateSource=resultlist,20220131_154103,"€ 485,000 kosten koper","€ 4,949    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 202.00 per month,Apartment with shared street entrance (apartment),Resale property,2001,Flat roof covered with asphalt roofing,Living area98 m²Exterior space attached to the building9 m²External storage space13 m²,98 m²,9 m²,13 m²,344 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,Mechanical ventilation,B        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Municipal ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Balcony present,Built-in,Electricity,Underground parking,Public parking and resident's parking permits,Yes,Yes,Yes (€ 202.00 per month),Yes,Yes,Yes,no
