header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Händellaan 30,2555 WE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42541494-handellaan-30/?navigateSource=resultlist,20220131_195352,"€ 459,000 kosten koper","€ 2,416    The asking price per m² (€ 459,000) is calculated by dividing the asking price of the home by the living area (190 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 150.00 per month,Apartment with shared street entrance (double upstairs apartment),Resale property,1941,Renovation project,Gable roof covered with roof tiles,Living area190 m²Exterior space attached to the building7 m²External storage space3 m²,190 m²,7 m²,3 m²,655 m³,7 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,2nd floor,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Hr intergas (2004, in ownership)",Municipal long-term lease,"€ 306,9 per year","Alongside busy road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
