header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Insulation.2,Type of parking facilities,error
Laaghuizerweg 15,5521 LB Eersel        ,https://www.funda.nl/en/koop/eersel/huis-42662385-laaghuizerweg-15/?navigateSource=resultlist,20220130_123800,"€ 650,000 kosten koper","€ 3,988    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1986,Gable roof covered with roof tiles,Living area163 m²Other space inside the building21 m²Exterior space attached to the building20 m²,163 m²,21 m²,20 m²,467 m²,674 m³,10 rooms (5 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories and a loft,"Skylight, optical fibre and sliding door",C        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (2010, in ownership)",467 m²,Full ownership,In center,"Back garden, surrounded by garden, front garden and side garden",198 m² (11 meter deep and 18 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,No insulation,Built-in,1 car,Electricity and running water,Insulated walls,Parking on private property and public parking,no
