header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Kruirad 7,8071 MZ Nunspeet        ,https://www.funda.nl/en/koop/nunspeet/huis-42680070-kruirad-7/?navigateSource=resultlist,20220129_183929,"€ 389,000 kosten koper","€ 2,739    The asking price per m² (€ 389,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 23, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2018,Combination roof covered with roof tiles,Living area142 m²External storage space5 m²,142 m²,5 m²,167 m²,493 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Solar panels,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR combi-ketel (gas-fired combination boiler from 2018, in ownership)",167 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,60 m² (10 meter deep and 6 meter broad),Located at the south accessible via the rear,Detached wooden storage,Electricity,Public parking,no
