header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nobelweg 13 I/II,1097 AR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42657543-nobelweg-13-i-ii/?navigateSource=resultlist,20220130_204731,"€ 475,000 kosten koper","€ 6,419    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 90.00 per month,Upstairs apartment (apartment),Resale property,1940,Flat roof covered with asphalt roofing,Living area74 m²Exterior space attached to the building6 m²,74 m²,6 m²,255 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,Not available,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 90.00 per month),Yes,No,Yes,no
