header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Pergolesistraat 49,8031 VV Zwolle        ,https://www.funda.nl/en/koop/zwolle/huis-42547375-pergolesistraat-49/?navigateSource=resultlist,20220130_132157,"€ 265,000 kosten koper","€ 3,011    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1995,Flat roof,Living area88 m²External storage space8 m²,88 m²,8 m²,128 m²,295 m³,4 rooms (3 bedrooms),1 bathroom,Bath and toilet,2 stories,Mechanical ventilation,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR combiketel (gas-fired from 2013, in ownership)",128 m²,Full ownership,Back garden and front garden,60 m² (12 meter deep and 5 meter broad),Located at the east accessible via the rear,Detached wooden storage,Public parking,no
