header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anna van Burenlaan 210,6713 NR Ede        ,https://www.funda.nl/en/koop/ede/appartement-42682340-anna-van-burenlaan-210/?navigateSource=resultlist,20220128_092041,"€ 239,500 kosten koper","€ 3,326    The asking price per m² (€ 239,500) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 26, 2022",Available,Available in consultation,€ 159.38 per month,Galleried apartment (apartment),Resale property,1960,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area72 m²Exterior space attached to the building5 m²External storage space9 m²,72 m²,5 m²,9 m²,232 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,3rd floor,Mechanical ventilation and TV via cable,E        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,"Alongside park, alongside a quiet road and unobstructed surrounding view",Storage box,Electricity and heating,No insulation,Public parking,Yes,Yes,Yes (€ 159.38 per month),Yes,Yes,Yes,no
