header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Location,Garden,Shed / storage,Type of parking facilities,error
Wiele - Hopklaver kavel 40,5651 EM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42516628-wiele-hopklaver-kavel-40/?navigateSource=resultlist,20220201_002555,"€ 535,000 vrij op naam","€ 3,877    The asking price per m² (€ 535,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2022,Living area138 m²,138 m²,131 m²,526 m³,5 rooms (4 bedrooms),3 stories,Solar panels,A        What does this mean?,Completely insulated,Complete floor heating and heat pump,131 m²,In residential district,Back garden,Detached wooden storage,Public parking,no
