header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Burg. IJssel de Schepperstraat 24,7413 BR Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42684921-burg-ijssel-de-schepperstraat-24/?navigateSource=resultlist,20220130_161233,"€ 349,000 kosten koper","€ 3,835    The asking price per m² (€ 349,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1935,Gable roof covered with roof tiles,Living area91 m²Other space inside the building13 m²Exterior space attached to the building15 m²External storage space7 m²,91 m²,13 m²,15 m²,7 m²,160 m²,370 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,"2 stories, a/an attic and a basement",Flue and TV via cable,E        What does this mean?,Roof insulation and mostly double glazed,CH boiler,CH boiler,"Intergas Kombi Kompact HRE (gas-fired combination boiler, in ownership)",160 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"68 m² (9 meter deep and 7,5 meter broad)",Located at the southwest,Balcony present,Detached brick storage,Public parking,no
