header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Anna Paulownalaan 85,3818 GC Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42662238-anna-paulownalaan-85/?navigateSource=resultlist,20220129_195011,"€ 585,000 kosten koper","€ 5,132    The asking price per m² (€ 585,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 300 per month,3 weeks,Under offer,Available in consultation,€ 300.00 per month,Apartment with shared street entrance (apartment),Resale property,1989,Flat roof covered with asphalt roofing,Living area114 m²Exterior space attached to the building9 m²External storage space24 m²,114 m²,9 m²,24 m²,348 m³,3 rooms (2 bedrooms),1 bathroom,Bath,1 story,1st floor,"Optical fibre, mechanical ventilation, passive ventilation system and TV via cable",B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Remeha Quinta 28c (gas-fired combination boiler from 2017, in ownership)",Full ownership,Full ownership,Full ownership,"Sheltered location, In wooded surroundings and in residential district",Balcony present,Storage box,Underground parking,Public parking and parking garage,Yes,Yes,Yes (€ 300.00 per month),Yes,Yes,Yes,no
