header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Bernard Roerinkstraat 18,7548 EL Enschede        ,https://www.funda.nl/en/koop/enschede/huis-42529122-bernard-roerinkstraat-18/?navigateSource=resultlist,20220129_022415,"€ 300,000 kosten koper","€ 4,167    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Bungalow, corner house",Resale property,2017,Flat roof,Living area72 m²,72 m²,215 m²,273 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,"Optical fibre, mechanical ventilation and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Hr combi ( combination boiler from 2017, in ownership)",215 m²,Full ownership,Alongside a quiet road and in residential district,"Patio/atrium, side garden and sun terrace",Built-in,Public parking,no
