header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Bergse Linker Rottekade,3056 LJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/bouwgrond-40060374-bergse-linker-rottekade/?navigateSource=resultlist,20220126_165505,"€ 385,000 kosten koper",6+ months,Sold under reservation,Available in consultation,Building plot,730 m²,"On navigable waterway, alongside water and in residential district",no
