header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Liduinatuin 15,1441 EX Purmerend        ,https://www.funda.nl/en/koop/purmerend/appartement-42689466-liduinatuin-15/?navigateSource=resultlist,20220129_181034,"€ 649,000 kosten koper","€ 4,356    The asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 263.00 per month,Ground-floor apartment (apartment),Resale property,1991,Flat roof covered with asphalt roofing,Living area149 m²Other space inside the building16 m²,149 m²,16 m²,535 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,5 stories,Ground floor,"Elevator, mechanical ventilation, rolldown shutters, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Gas-fired combination boiler from 2014, in ownership",Full ownership,In residential district,Sun terrace,"34 m² (4,5 meter deep and 7,5 meter broad)",Located at the southwest accessible via the rear,Attached brick garage,1 car,Electrical door and electricity,Paid parking,Yes,Yes,Yes (€ 263.00 per month),Yes,Yes,Yes,no
