header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Aartshertogenlaan 4,5212 CL Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42513486-aartshertogenlaan-4/?navigateSource=resultlist,20220201_105506,"€ 375,000 kosten koper","€ 3,947    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 106.00 per month,Upstairs apartment,Resale property,1938,Gable roof covered with roof tiles,Living area95 m²Exterior space attached to the building28 m²External storage space5 m²,95 m²,28 m²,5 m²,347 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2021, in ownership",Full ownership,In center,Roof terrace present,Attached brick storage,Public parking and resident's parking permits,Yes,Yes,Yes (€ 106.00 per month),Yes,Yes,Yes,no
