header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Schepenstraat 38 c,3039 NJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42536788-schepenstraat-38-c/?navigateSource=resultlist,20220125_221723,"€ 685,000 kosten koper","€ 4,824    The asking price per m² (€ 685,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 95.00 per month,Double ground-floor apartment (apartment),Resale property,1937,Protected townscape or village view (permit needed for alterations) and monumental building,Flat roof covered with asphalt roofing,Living area142 m²Exterior space attached to the building8 m²,142 m²,8 m²,465 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,"Mechanical ventilation, passive ventilation system, flue, sliding door and TV via cable",D        What does this mean?,Mostly double glazed,CH boiler and pellet burner,CH boiler,"Gas-fired combination boiler from 2016, in ownership",Full ownership,"Alongside park, in center and in residential district",Back garden,"72 m² (11,5 meter deep and 6,3 meter broad)",Located at the southeast,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 95.00 per month),Yes,No,Yes,no
