header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
de Kalkovens 54,8606 EN Sneek        ,https://www.funda.nl/en/koop/sneek/appartement-42667708-de-kalkovens-54/?navigateSource=resultlist,20220129_042927,"€ 375,000 kosten koper","€ 4,630    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,€ 162.75 per month,Upstairs apartment (apartment),Resale property,1997,Disabled access friendly and accessible for seniors,Living area81 m²Exterior space attached to the building11 m²External storage space6 m²,81 m²,11 m²,6 m²,275 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,"Mechanical ventilation, sliding door and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit Economy VR (gas-fired combination boiler from 2009, in ownership)",Full ownership,"On navigable waterway, alongside water and unobstructed surrounding view",Storage box,Public parking,Yes,Yes,Yes (€ 162.75 per month),Yes,Yes,Yes,no
