header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Berkenlaan 21,7761 PM Schoonebeek        ,https://www.funda.nl/en/koop/schoonebeek/huis-88905734-berkenlaan-21/?navigateSource=resultlist,20220128_135525,"€ 385,000 kosten koper","€ 2,852    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1930,With carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area135 m²Other space inside the building13 m²Exterior space attached to the building16 m²External storage space153 m²,135 m²,13 m²,16 m²,153 m²,"4,860 m²",532 m³,6 rooms (4 bedrooms),1 bathroom,"Bath, shower and toilet",3 stories,G        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas (gas-fired from 2019, in ownership)",4.860 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, rural, freestanding location and unobstructed surrounding view",Back garden,Detached wooden storage,Electricity,Detached wooden garage,1 car,Electricity,Parking on private property,no
