header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Sterappelstraat 27,5632 NM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42588190-sterappelstraat-27/?navigateSource=resultlist,20220201_013618,"€ 400,000 kosten koper","€ 2,685    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 450,000 kosten koper",3 months,Sold under reservation,Available in consultation,"Single-family home, linked semi-detached residential property",Resale property,1967,Combination roof covered with asphalt roofing and roof tiles,Living area149 m²Other space inside the building15 m²Exterior space attached to the building20 m²,149 m²,15 m²,20 m²,317 m²,569 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,Skylight,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2020, in ownership)",317 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"135 m² (13,5 meter deep and 10 meter broad)",Located at the south accessible via the rear,Attached brick garage and carport,1 car,Parking on private property and public parking,no
