header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Type of parking facilities,error
Schapenveld 14,7841 GT Sleen        ,https://www.funda.nl/en/koop/sleen/huis-42678631-schapenveld-14/?navigateSource=resultlist,20220129_043104,"€ 389,500 kosten koper","€ 2,450    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 389,500) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, double house",Resale property,1997,Gable roof covered with roof tiles,Living area159 m²Other space inside the building8 m²Exterior space attached to the building20 m²External storage space5 m²,159 m²,8 m²,20 m²,5 m²,402 m²,581 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation and TV via cable,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Vaillant HR Solide (gas-fired combination boiler from 2009, in ownership)",402 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,168 m² (14 meter deep and 12 meter broad),Located at the northwest accessible via the rear,Carport,Parking on private property,no
