header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Arent Janszoon Ernststraat 162,1082 LT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88992807-arent-janszoon-ernststraat-162/?navigateSource=resultlist,20220130_201019,"€ 695,000 kosten koper","€ 5,560    The asking price per m² (€ 695,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 339 per month,2 months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,2004,Flat roof covered with asphalt roofing,Living area125 m²External storage space4 m²,125 m²,4 m²,375 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,Balanced ventilation system and elevator,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2019, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-01-2053),€ 4.000 per year,Storage box,Paid parking,No,No,No,No,No,No,no
