header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Bouwnummer (Bouwnr. 140),8862 DX Harlingen        ,https://www.funda.nl/en/koop/harlingen/bouwgrond-40115453-bouwnummer-bouwnr-140/?navigateSource=resultlist,20220129_193756,"€ 209,950 vrij op naam",6+ months,Under option,Available in consultation,Building plot,546 m²,no
