header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Type of garage,Capacity,Facilities.1,error
Buiten de Veste 6,2871 GE Schoonhoven        ,https://www.funda.nl/en/koop/schoonhoven/huis-42689381-buiten-de-veste-6/?navigateSource=resultlist,20220128_032759,"€ 575,000 kosten koper","€ 4,832    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 21, 2022",Available,Available in consultation,"Villa, detached residential property",Resale property,1966,Flat roof covered with asphalt roofing,Living area119 m²Other space inside the building38 m²Exterior space attached to the building12 m²,119 m²,38 m²,12 m²,762 m²,385 m³,5 rooms (4 bedrooms),2 separate toilets,2 stories,Outdoor awning and TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",762 m²,Full ownership,Surrounded by garden,Attached brick garage and built-in,1 car,"Electricity, heating and running water",no
