header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mr. Jan Gerritszlaan 47 Part,2024 KK Haarlem        ,https://www.funda.nl/en/koop/haarlem/appartement-42657810-mr-jan-gerritszlaan-47-part/?navigateSource=resultlist,20220129_163737,"€ 325,000 kosten koper","€ 4,779    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (68 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,€ 200.00 per month,Apartment with shared street entrance (apartment),Resale property,1957,Flat roof covered with asphalt roofing,Living area68 m²Other space inside the building6 m²Exterior space attached to the building5 m²External storage space16 m²,68 m²,6 m²,5 m²,16 m²,220 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired from 2011, in ownership)",Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 200.00 per month),Yes,Yes,Yes,no
