header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Maasdijk 30,5308 JD Aalst        ,https://www.funda.nl/en/koop/aalst/huis-42436741-maasdijk-30/?navigateSource=resultlist,20220128_042802,"€ 445,000 kosten koper","€ 3,560    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 445,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1860,Gable roof,Living area125 m²Other space inside the building4 m²External storage space52 m²,125 m²,4 m²,52 m²,480 m²,321 m³,4 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,"Mechanical ventilation, flue and TV via cable",G        What does this mean?,"Roof insulation, insulated walls, floor insulation and secondary glazing",CH boiler and wood heater,CH boiler,"Atag (gas-fired combination boiler from 2015, in ownership)",480 m²,Full ownership,"Alongside a quiet road, alongside water and rural",Back garden and front garden,336 m² (24 meter deep and 14 meter broad),Located at the east accessible via the rear,Detached brick storage,Detached brick garage,1 car,Parking on private property,no
