header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amstelkade 126 Hs,1078 AS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683603-amstelkade-126-hs/?navigateSource=resultlist,20220128_142143,"€ 1,475,000 kosten koper","€ 9,161    The asking price per m² (€ 1,475,000) is calculated by dividing the asking price of the home by the living area (161 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 100 per month,Today,Available,Available in consultation,€ 100.00 per month,Ground-floor apartment,Resale property,1930,Disabled access friendly and accessible for seniors,Protected townscape or village view (permit needed for alterations),Living area161 m²Other space inside the building4 m²External storage space1 m²,161 m²,4 m²,1 m²,500 m³,6 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,1 story,Ground floor,Skylight and sliding door,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2018, in ownership",Municipal ownership encumbered with long-term leaset,€ 1.510 per year,"Alongside a quiet road, on navigable waterway, alongside water, in residential district and unobstructed surrounding view",Back garden,"112 m² (0,13 meter deep and 0,09 meter broad)",Located at the south,Detached wooden storage,Electricity,Public parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,No,Yes,no
