header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Type of parking facilities,error
Voorweg 104,2391 AJ Hazerswoude-Dorp        ,https://www.funda.nl/en/koop/hazerswoude-dorp/huis-41399393-voorweg-104/?navigateSource=resultlist,20220129_175404,"€ 1,465,000 kosten koper","€ 3,337    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,465,000) is calculated by dividing the asking price of the home by the living area (439 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1890,Gable roof covered with cane,Living area439 m²Exterior space attached to the building7 m²External storage space4 m²,439 m²,7 m²,4 m²,"3,350 m²","1,880 m³",8 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,2 stories,"Alarm installation, skylight, optical fibre, passive ventilation system and flue",G        What does this mean?,Mostly double glazed,CH boiler,CH boiler and electrical boiler,"Nefit HR (gas-fired combination boiler from 2017, in ownership)",3.350 m²,Full ownership,"Alongside a quiet road, alongside water, sheltered location, outside the built-up area and rural",Surrounded by garden,Detached wooden storage,Parking on private property,no
