header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Valkenburgerstraat,1011 NC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42468152-valkenburgerstraat/?navigateSource=resultlist,20220130_215748,"€ 79,500 kosten koper",€ 59 per month,6+ months,Available,Available in consultation,Parking place,Resale property,1,Full ownership,no
