header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Provisional energy label,Balcony/roof garden,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Betsy Kaiserhof 31,1624 PJ Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/appartement-88823955-betsy-kaiserhof-31/?navigateSource=resultlist,20220129_070459,"€ 410,000 vrij op naam","€ 4,457    The asking price per m² (€ 410,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Mezzanine,New property,2021,Living area92 m²,92 m²,305 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,A        What does this mean?,Balcony present,Underground parking and parking place,No,No,No,No,No,No,no
