header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Professor J.H. Gunningstraat 31 + PP,1068 MS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88049215-professor-jh-gunningstraat-31-pp/?navigateSource=resultlist,20220130_135729,"€ 335,000 kosten koper","€ 4,855    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (69 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 185.00 per month,Upstairs apartment (apartment),Resale property,2007,Disabled access friendly and accessible for seniors,Living area69 m²Exterior space attached to the building5 m²External storage space5 m²,69 m²,5 m²,5 m²,229 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,3rd floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2007, in ownership)",Municipal long-term lease,€ 1.015 per year with option to purchase,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,No insulation,Parking place,Yes,Yes,Yes (€ 185.00 per month),Yes,Yes,Yes,no
