header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Mantingestraat 15,5045 KV Tilburg        ,https://www.funda.nl/en/koop/tilburg/huis-42514546-mantingestraat-15/?navigateSource=resultlist,20220128_035451,"€ 309,000 kosten koper","€ 2,711    The asking price per m² (€ 309,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1996,Gable roof covered with roof tiles,Living area114 m²Other space inside the building6 m²,114 m²,6 m²,128 m²,450 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Rolldown shutters, flue and TV via cable",A        What does this mean?,Roof insulation and double glazing,Fireplace and district heating,District heating,128 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,39 m² (7 meter deep and 5 meter broad),Located at the northeast accessible via the rear,Public parking,no
