header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marinierskade 6,1018 HX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88027187-marinierskade-6/?navigateSource=resultlist,20220130_184218,"€ 475,000 kosten koper","€ 5,655    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 209 per month,3 weeks,Under offer,Available in consultation,€ 209.17 per month,Galleried apartment (apartment),Resale property,1976,Accessible for seniors,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building15 m²External storage space8 m²,84 m²,15 m²,8 m²,266 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",1 story,1st floor,"Elevator, mechanical ventilation, passive ventilation system and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset,Paid until 31-03-2057,"Alongside park, alongside a quiet road, on navigable waterway, alongside water, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Built-in,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 209.17 per month),Yes,Yes,Yes,no
