header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Shed / storage,Type of parking facilities,error
Graaf 21 A,6101 CC Echt        ,https://www.funda.nl/en/koop/echt/huis-88010000-graaf-21-a/?navigateSource=resultlist,20220130_144241,"€ 350,000 kosten koper","€ 1,440    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (243 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",€ 350 kosten koper,7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1950,Gable roof covered with roof tiles,Living area243 m²,243 m²,790 m²,905 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Shower and 2 toilets,"3 stories, a/an attic and a basement","Air conditioning, outdoor awning, optical fibre, mechanical ventilation, rolldown shutters, sliding door and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler and electrical boiler,"Intergas HR Combi (gas-fired, to rent)",790 m²,Full ownership,Back garden,Attached brick storage,Parking on private property,no
