header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Vismarktstraat 10,4931 AZ Geertruidenberg        ,https://www.funda.nl/en/koop/geertruidenberg/huis-42426641-vismarktstraat-10/?navigateSource=resultlist,20220128_040201,"€ 849,000 kosten koper","€ 3,369    The asking price per m² (€ 849,000) is calculated by dividing the asking price of the home by the living area (252 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1750,Listed building (national monument),Combination roof covered with roof tiles,Living area252 m²Other space inside the building62 m²,252 m²,62 m²,231 m²,"1,259 m³",6 rooms (3 bedrooms),2 bathrooms,"2 baths, shower and toilet",3 stories,Passive ventilation system,Not required,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler and gas-fired boiler,"Gas-fired, in ownership",231 m²,Full ownership,Alongside a quiet road and in center,Back garden,"54 m² (12 meter deep and 4,5 meter broad)",Located at the southeast accessible via the rear,Public parking,no
