header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of garage,Capacity,error
Zuurstukken 52,9761 KN Eelde        ,https://www.funda.nl/en/koop/eelde/huis-42696849-zuurstukken-52/?navigateSource=resultlist,20220129_165847,"€ 329,000 kosten koper","€ 3,392    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 329,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Bungalow, linked semi-detached residential property (semi-bungalow)",Resale property,1991,Gable roof covered with roof tiles,Living area97 m²Other space inside the building18 m²,97 m²,18 m²,220 m²,340 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a attic,C            1.41What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"HR Remeha (gas-fired combination boiler from 2020, in ownership)",220 m²,Full ownership,In residential district,Back garden and front garden,"83 m² (10 meter deep and 8,3 meter broad)",Located at the east,Built-in,Electricity,Attached brick garage,1 car,no
