header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Location,Garden,Back garden,Garden location,error
Bouwnummer 108 (Bouwnr. 108),3227 AJ Oudenhoorn        ,https://www.funda.nl/en/koop/oudenhoorn/huis-42667450-bouwnummer-108-bouwnr-108/?navigateSource=resultlist,20220129_072932,"€ 471,000 vrij op naam","€ 3,680    The asking price per m² (€ 471,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, row house",New property,2022,Living area128 m²,128 m²,197 m²,540 m³,3 rooms (2 bedrooms),2 stories,A        What does this mean?,197 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"50 m² (7 meter deep and 7,2 meter broad)",Located at the west accessible via the rear,no
