header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of parking facilities,error
Rozenstraat 87,2565 SJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42672725-rozenstraat-87/?navigateSource=resultlist,20220131_213014,"€ 598,000 kosten koper","€ 4,672    The asking price per m² (€ 598,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Sold under reservation,"Single-family home, row house",Resale property,1924,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area128 m²External storage space5 m²,128 m²,5 m²,135 m²,480 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,"Passive ventilation system, flue and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Gaswand ketel (gas-fired combination boiler, in ownership)",135 m²,Long-term lease,Bought off for eternity,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,"47 m² (7,95 meter deep and 5,93 meter broad)",Located at the northeast,Detached wooden storage,Partly double glazed,Public parking,no
