header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gevers Deynootplein 165,2586 CS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41385516-gevers-deynootplein-165/?navigateSource=resultlist,20220131_225337,"€ 625,000 kosten koper","€ 3,613    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (173 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 443.47 per month,Apartment with shared street entrance (apartment),Resale property,1981,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area173 m²Exterior space attached to the building12 m²External storage space18 m²,173 m²,12 m²,18 m²,450 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Shower and toilet,1 story,3rd floor,Elevator and TV via cable,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2012, in ownership)",Municipal long-term lease,"€ 517,33 per year",In residential district and unobstructed surrounding view,Balcony present,Storage box,Parking place,Paid parking,Yes,Yes,Yes (€ 443.47 per month),Yes,Yes,Yes,no
