header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Front garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Baerderdyk 9,8835 XA Easterlittens        ,https://www.funda.nl/en/koop/easterlittens/huis-42437839-baerderdyk-9/?navigateSource=resultlist,20220130_124618,"€ 285,000 kosten koper","€ 2,568    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1971,Gable roof,Living area111 m²Other space inside the building19 m²,111 m²,19 m²,505 m²,472 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,"Mechanical ventilation, flue and TV via cable",D        What does this mean?,"Double glazing, insulated walls and secondary glazing",CH boiler and fireplace,CH boiler,"Nefit HR (gas-fired combination boiler from 2014, in ownership)",505 m²,Full ownership,In residential district and freestanding location,"Back garden, front garden, side garden and sun terrace",300 m² (20 meter deep and 15 meter broad),Located at the south,Built-in,Attached brick garage,1 car,Electricity,Parking on private property,no
